DIP:220E	DIP:378N		SWP:P00772	PIR:ELPG	GI:67568	DIP:528N		SWP:P05814	PIR:KBHU	GI:7428732
DIP:221E	DIP:900N		SWP:Q15543	PIR:S54782	GI:1362894	DIP:495N		SWP:Q15544	PIR:JC4540	GI:2136309
DIP:222E	DIP:1078N		SWP:P20226	PIR:TWHU2D	GI:1070666	DIP:495N		SWP:Q15544	PIR:JC4540	GI:2136309
DIP:223E	DIP:1078N		SWP:P20226	PIR:TWHU2D	GI:1070666	DIP:900N		SWP:Q15543	PIR:S54782	GI:1362894
DIP:224E	DIP:297N			PIR:A57694	GI:2136293	DIP:900N		SWP:Q15543	PIR:S54782	GI:1362894
DIP:225E	DIP:1078N		SWP:P20226	PIR:TWHU2D	GI:1070666	DIP:496N		SWP:Q16514	PIR:JC4676	GI:2135937
DIP:226E	DIP:495N		SWP:Q15544	PIR:JC4540	GI:2136309	DIP:496N		SWP:Q16514	PIR:JC4676	GI:2135937
DIP:227E	DIP:297N			PIR:A57694	GI:2136293	DIP:496N		SWP:Q16514	PIR:JC4676	GI:2135937
DIP:228E	DIP:147N			PIR:A40262	GI:2136308	DIP:570N		SWP:P03254	PIR:Q2AD2	GI:74182
DIP:261E	DIP:605N			PIR:RGMSI2	GI:71897	DIP:422N		SWP:Q08462	PIR:I37136	GI:2134707
DIP:277E	DIP:724N			PIR:S30049	GI:420232	DIP:582N		SWP:P06400	PIR:RBHU	GI:71864
DIP:279E	DIP:1074N			PIR:TVVPT4	GI:73275	DIP:582N		SWP:P06400	PIR:RBHU	GI:71864
DIP:280E	DIP:436N		SWP:Q16576	PIR:I39181	GI:2136110	DIP:582N		SWP:P06400	PIR:RBHU	GI:71864
DIP:281E	DIP:21N		SWP:P06127	PIR:A26396	GI:88821	DIP:919N			PIR:S57219	GI:1362886
DIP:282E	DIP:21N		SWP:P06127	PIR:A26396	GI:88821	DIP:684N		SWP:Q00839	PIR:S22765	GI:284156
DIP:283E	DIP:553N		SWP:P06239	PIR:OKHULK	GI:66786	DIP:21N		SWP:P06127	PIR:A26396	GI:88821
DIP:286E	DIP:117N		SWP:Q13671	PIR:A38637	GI:7428554	DIP:1050N		SWP:P01112	PIR:TVHUH	GI:68929
DIP:287E	DIP:117N		SWP:Q13671	PIR:A38637	GI:7428554	DIP:733N		SWP:P42655	PIR:S31975	GI:346636
DIP:288E	DIP:117N		SWP:Q13671	PIR:A38637	GI:7428554	DIP:91N		SWP:P42684	PIR:A35962	GI:88521
DIP:289E	DIP:691N			PIR:S24226	GI:106084	DIP:182N			PIR:A43100	GI:1082236
DIP:290E	DIP:639N		SWP:P16333	PIR:S08636	GI:5453754	DIP:431N		SWP:P42768	PIR:I38931	GI:2136367
DIP:291E	DIP:128N		SWP:P21181	PIR:A39265	GI:106178	DIP:447N		SWP:Q61036	PIR:I49376	GI:2137617
DIP:292E	DIP:1046N		SWP:P15154	PIR:TVHUC1	GI:68958	DIP:447N		SWP:Q61036	PIR:I49376	GI:2137617
DIP:295E	DIP:184N		SWP:P29354	PIR:A43321	GI:284139	DIP:138N		SWP:P09759	PIR:A39753	GI:112233
DIP:296E	DIP:666N			PIR:S17387	GI:107821	DIP:138N		SWP:P09759	PIR:A39753	GI:112233
DIP:300E	DIP:98N		SWP:P20827	PIR:A36377	GI:105404	DIP:96N		SWP:P29317	PIR:A36355	GI:107496
DIP:301E	DIP:468N		SWP:P39429	PIR:I61512	GI:2137820	DIP:285N		SWP:Q15628	PIR:A56911	GI:1082839
DIP:302E	DIP:286N		SWP:Q13158	PIR:A56912	GI:4505229	DIP:285N		SWP:Q15628	PIR:A56911	GI:1082839
DIP:303E	DIP:924N			PIR:S57566	GI:1362797	DIP:286N		SWP:Q13158	PIR:A56912	GI:4505229
DIP:304E	DIP:468N		SWP:P39429	PIR:I61512	GI:2137820	DIP:78N		SWP:P20333	PIR:A35356	GI:108002
DIP:305E	DIP:398N			PIR:G02522		DIP:405N			PIR:GQHUE	GI:66820
DIP:306E	DIP:433N			PIR:I38992	GI:2136090	DIP:924N			PIR:S57566	GI:1362797
DIP:307E	DIP:924N			PIR:S57566	GI:1362797	DIP:924N			PIR:S57566	GI:1362797
DIP:308E	DIP:433N			PIR:I38992	GI:2136090	DIP:407N		SWP:P19438	PIR:GQHUT1	GI:69057
DIP:309E	DIP:433N			PIR:I38992	GI:2136090	DIP:285N		SWP:Q15628	PIR:A56911	GI:1082839
DIP:313E	DIP:433N			PIR:I38992	GI:2136090	DIP:468N		SWP:P39429	PIR:I61512	GI:2137820
DIP:314E	DIP:93N		SWP:P14778	PIR:A36187	GI:106817	DIP:397N			PIR:G02512	
DIP:315E	DIP:32N			PIR:A28834	GI:87094	DIP:322N			PIR:B41538	GI:106985
DIP:316E	DIP:32N			PIR:A28834	GI:87094	DIP:104N		SWP:P27797	PIR:A37047	GI:87015
DIP:317E	DIP:82N		SWP:P21856	PIR:A35652	GI:108921	DIP:380N			PIR:F34323	GI:106189
DIP:320E	DIP:1078N		SWP:P20226	PIR:TWHU2D	GI:1070666	DIP:51N		SWP:P09086	PIR:A31753	GI:2119742
DIP:321E	DIP:1078N		SWP:P20226	PIR:TWHU2D	GI:1070666	DIP:226N			PIR:A47001	GI:539651
DIP:322E	DIP:44N		SWP:P13393	PIR:A30366	GI:6320996	DIP:51N		SWP:P09086	PIR:A31753	GI:2119742
DIP:323E	DIP:51N		SWP:P09086	PIR:A31753	GI:2119742	DIP:899N		SWP:P30681	PIR:S54774	GI:1363146
DIP:324E	DIP:226N			PIR:A47001	GI:539651	DIP:899N		SWP:P30681	PIR:S54774	GI:1363146
DIP:325E	DIP:277N		SWP:Q03052	PIR:A56018	GI:1082663	DIP:899N		SWP:P30681	PIR:S54774	GI:1363146
DIP:328E	DIP:226N			PIR:A47001	GI:539651	DIP:484N			PIR:IXBE33	GI:73726
